FECHA,FECHA_CORTE,ETC,COD_DANE_DEPARTAMENTO,NOMBRE_DEPARTAMENTO,COD_DANE_MUNICIPIO,NOMBRE_MUNICIPIO,"INDICADOR 1.
EDUCACIÓN INICIAL ICBF
(Incluye Mujeres Gestantes)","INDICADOR 2.
NIÑOS Y NIÑAS EN PREESCOLAR CON EDUCACIÓN INICIAL","INDICADOR 3.
TOTAL EDUCACIÓN INICIAL
ICBF + MEN",INDICADOR 4. CONCURRENCIA DE ATENCIONES
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15638,Sáchica,60,0,60,80.0%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15646,Samacá,906,0,906,70.8%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15660,San Eduardo,0,0,0,0.0%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15664,San José De Pare,2,0,2,0.0%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15667,San Luis De Gaceno,1,0,1,0.0%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15673,San Mateo,35,0,35,42.4%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15676,San Miguel De Sema,0,0,0,0.0%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15681,San Pablo De Borbur,341,0,341,63.4%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15690,Santa María,1,0,1,0.0%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15693,Santa Rosa De Viterbo,186,0,186,83.5%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15696,Santa Sofía,50,0,50,100.0%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15686,Santana,138,0,138,66.3%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15720,Sativanorte,0,0,0,0.0%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15723,Sativasur,0,0,0,0.0%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15740,Siachoque,265,0,265,68.7%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15753,Soatá,469,0,469,79.4%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15757,Socha,0,0,0,0.0%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15755,Socotá,1,0,1,0.0%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15761,Somondoco,0,0,0,0.0%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15762,Sora,111,0,111,87.6%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15764,Soracá,3,0,3,0.0%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15763,Sotaquirá,2,0,2,0.0%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15774,Susacón,143,0,143,72.7%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15776,Sutamarchán,1,0,1,0.0%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15778,Sutatenza,0,0,0,0.0%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15790,Tasco,3,0,3,66.7%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15798,Tenza,1,0,1,0.0%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15804,Tibaná,266,0,266,91.0%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15806,Tibasosa,2,0,2,100.0%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15808,Tinjacá,0,0,0,0.0%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15810,Tipacoque,219,0,219,59.7%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15814,Toca,294,0,294,75.7%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15816,Togüí,194,0,194,72.7%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15820,Tópaga,0,0,0,0.0%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15822,Tota,1,0,1,0.0%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15832,Tununguá,2,0,2,0.0%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15835,Turmequé,117,0,117,79.5%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15837,Tuta,284,0,284,79.7%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15839,Tutazá,0,0,0,0.0%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15842,Úmbita,266,0,266,69.2%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15861,Ventaquemada,345,0,345,38.7%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15407,Villa De Leyva,486,0,486,63.4%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15879,Viracachá,46,0,46,58.5%
31-12-2015,31-12-2015,Boyacá,15,Boyacá,15897,Zetaquira,5,0,5,20.0%
31-12-2015,31-12-2015,Bucaramanga,68,Santander,68001,Bucaramanga,782,0,782,56.9%
31-12-2015,31-12-2015,Buenaventura,76,Valle del Cauca,76109,Buenaventura,7189,0,7189,56.9%
31-12-2015,31-12-2015,Buga,76,Valle del Cauca,76111,Guadalajara De Buga,1702,0,1702,84.3%
31-12-2015,31-12-2015,Caldas,17,Caldas,17013,Aguadas,1334,0,1334,55.5%
31-12-2015,31-12-2015,Caldas,17,Caldas,17042,Anserma,1731,0,1731,78.3%
31-12-2015,31-12-2015,Caldas,17,Caldas,17050,Aranzazu,570,0,570,63.7%
31-12-2015,31-12-2015,Caldas,17,Caldas,17088,Belalcázar,485,0,485,87.4%
31-12-2015,31-12-2015,Caldas,17,Caldas,17174,Chinchiná,228,0,228,74.1%
31-12-2015,31-12-2015,Caldas,17,Caldas,17272,Filadelfia,367,0,367,58.5%
31-12-2015,31-12-2015,Caldas,17,Caldas,17380,La Dorada,3792,0,3792,79.7%
31-12-2015,31-12-2015,Caldas,17,Caldas,17388,La Merced,329,0,329,51.1%
31-12-2015,31-12-2015,Caldas,17,Caldas,17433,Manzanares,1079,0,1079,73.2%
31-12-2015,31-12-2015,Caldas,17,Caldas,17442,Marmato,606,0,606,94.7%
31-12-2015,31-12-2015,Caldas,17,Caldas,17444,Marquetalia,821,0,821,50.1%
31-12-2015,31-12-2015,Caldas,17,Caldas,17446,Marulanda,96,0,96,62.8%
31-12-2015,31-12-2015,Caldas,17,Caldas,17486,Neira,1032,0,1032,81.8%
31-12-2015,31-12-2015,Caldas,17,Caldas,17495,Norcasia,372,0,372,83.4%
31-12-2015,31-12-2015,Caldas,17,Caldas,17513,Pácora,675,0,675,72.1%
31-12-2015,31-12-2015,Caldas,17,Caldas,17524,Palestina,987,0,987,58.5%
31-12-2015,31-12-2015,Caldas,17,Caldas,17541,Pensilvania,817,0,817,73.6%
31-12-2015,31-12-2015,Caldas,17,Caldas,17614,Riosucio,2422,0,2422,57.7%
31-12-2015,31-12-2015,Caldas,17,Caldas,17616,Risaralda,517,0,517,60.6%
31-12-2015,31-12-2015,Caldas,17,Caldas,17653,Salamina,864,0,864,57.6%
31-12-2015,31-12-2015,Caldas,17,Caldas,17662,Samaná,1244,0,1244,84.9%
31-12-2015,31-12-2015,Caldas,17,Caldas,17665,San José,343,0,343,53.5%
31-12-2015,31-12-2015,Caldas,17,Caldas,17777,Supía,1028,0,1028,77.7%
31-12-2015,31-12-2015,Caldas,17,Caldas,17867,Victoria,333,0,333,72.1%
31-12-2015,31-12-2015,Caldas,17,Caldas,17873,Villamaría,1121,0,1121,86.9%
31-12-2015,31-12-2015,Caldas,17,Caldas,17877,Viterbo,743,0,743,88.0%
31-12-2015,31-12-2015,Cali,76,Valle del Cauca,76001,Cali,2588,0,2588,68.9%
31-12-2015,31-12-2015,Caquetá,18,Caquetá,18029,Albania,215,0,215,90.5%
31-12-2015,31-12-2015,Caquetá,18,Caquetá,18094,Belén De Los Andaquíes,282,0,282,92.7%
31-12-2015,31-12-2015,Caquetá,18,Caquetá,18150,Cartagena Del Chairá,888,0,888,83.7%
31-12-2015,31-12-2015,Caquetá,18,Caquetá,18205,Curillo,386,0,386,92.7%
31-12-2015,31-12-2015,Caquetá,18,Caquetá,18247,El Doncello,497,0,497,95.2%
31-12-2015,31-12-2015,Caquetá,18,Caquetá,18256,El Paujíl,647,0,647,97.1%
31-12-2015,31-12-2015,Caquetá,18,Caquetá,18410,La Montañita,685,0,685,78.0%
31-12-2015,31-12-2015,Caquetá,18,Caquetá,18460,Milán,339,0,339,77.1%
31-12-2015,31-12-2015,Caquetá,18,Caquetá,18479,Morelia,157,0,157,93.2%
31-12-2015,31-12-2015,Caquetá,18,Caquetá,18592,Puerto Rico,822,0,822,94.4%
31-12-2015,31-12-2015,Caquetá,18,Caquetá,18610,San José Del Fragua,464,0,464,83.5%
31-12-2015,31-12-2015,Caquetá,18,Caquetá,18753,San Vicente Del Caguán,2068,0,2068,87.9%
31-12-2015,31-12-2015,Caquetá,18,Caquetá,18756,Solano,653,0,653,76.7%
31-12-2015,31-12-2015,Caquetá,18,Caquetá,18785,Solita,433,0,433,86.8%
31-12-2015,31-12-2015,Caquetá,18,Caquetá,18860,Valparaíso,278,0,278,79.9%
31-12-2015,31-12-2015,Cartagena,13,Bolívar,13001,Cartagena De Indias,17201,0,17201,73.5%
31-12-2015,31-12-2015,Cartago,76,Valle del Cauca,76147,Cartago,2094,0,2094,77.9%
31-12-2015,31-12-2015,Casanare,85,Casanare,85010,Aguazul,784,0,784,83.4%
31-12-2015,31-12-2015,Casanare,85,Casanare,85015,Chámeza,166,0,166,67.6%
31-12-2015,31-12-2015,Casanare,85,Casanare,85125,Hato Corozal,484,0,484,56.9%
31-12-2015,31-12-2015,Casanare,85,Casanare,85136,La Salina,0,0,0,0.0%
31-12-2015,31-12-2015,Casanare,85,Casanare,85139,Maní,262,0,262,57.7%
31-12-2015,31-12-2015,Casanare,85,Casanare,85162,Monterrey,884,0,884,67.6%
31-12-2015,31-12-2015,Casanare,85,Casanare,85225,Nunchía,213,0,213,65.4%
31-12-2015,31-12-2015,Casanare,85,Casanare,85230,Orocué,328,0,328,47.7%
31-12-2015,31-12-2015,Casanare,85,Casanare,85250,Paz De Ariporo,1503,0,1503,63.8%
31-12-2015,31-12-2015,Casanare,85,Casanare,85263,Pore,497,0,497,65.3%
31-12-2015,31-12-2015,Casanare,85,Casanare,85279,Recetor,48,0,48,85.0%
31-12-2015,31-12-2015,Casanare,85,Casanare,85300,Sabanalarga,126,0,126,67.2%
31-12-2015,31-12-2015,Casanare,85,Casanare,85315,Sácama,0,0,0,0.0%
31-12-2015,31-12-2015,Casanare,85,Casanare,85325,San Luis De Palenque,188,0,188,31.9%
31-12-2015,31-12-2015,Casanare,85,Casanare,85400,Támara,509,0,509,77.5%
31-12-2015,31-12-2015,Casanare,85,Casanare,85410,Tauramena,508,0,508,68.1%
31-12-2015,31-12-2015,Casanare,85,Casanare,85430,Trinidad,620,0,620,35.6%
31-12-2015,31-12-2015,Casanare,85,Casanare,85440,Villanueva,1326,0,1326,51.2%
31-12-2015,31-12-2015,Cauca,19,Cauca,19022,Almaguer,499,0,499,45.5%
31-12-2015,31-12-2015,Cauca,19,Cauca,19050,Argelia,916,0,916,72.2%
31-12-2015,31-12-2015,Cauca,19,Cauca,19075,Balboa,413,0,413,78.2%
31-12-2015,31-12-2015,Cauca,19,Cauca,19100,Bolívar,1201,0,1201,60.1%
31-12-2015,31-12-2015,Cauca,19,Cauca,19110,Buenos Aires,1183,0,1183,58.2%
31-12-2015,31-12-2015,Cauca,19,Cauca,19130,Cajibío,1712,0,1712,70.2%
31-12-2015,31-12-2015,Cauca,19,Cauca,19137,Caldono,2063,0,2063,20.3%
31-12-2015,31-12-2015,Cauca,19,Cauca,19142,Caloto,585,0,585,47.8%
31-12-2015,31-12-2015,Cauca,19,Cauca,19212,Corinto,141,0,141,43.1%
31-12-2015,31-12-2015,Cauca,19,Cauca,19256,El Tambo,1215,0,1215,68.7%
31-12-2015,31-12-2015,Cauca,19,Cauca,19290,Florencia,154,0,154,73.9%
31-12-2015,31-12-2015,Cauca,19,Cauca,19300,Guachené,674,0,674,38.6%
31-12-2015,31-12-2015,Cauca,19,Cauca,19318,Guapi,974,0,974,57.1%
31-12-2015,31-12-2015,Cauca,19,Cauca,19355,Inzá,1668,0,1668,22.1%
31-12-2015,31-12-2015,Cauca,19,Cauca,19364,Jambaló,1318,0,1318,25.9%
31-12-2015,31-12-2015,Cauca,19,Cauca,19392,La Sierra,328,0,328,51.5%
31-12-2015,31-12-2015,Cauca,19,Cauca,19397,La Vega,462,0,462,46.4%
31-12-2015,31-12-2015,Cauca,19,Cauca,19418,López De Micay,361,0,361,23.7%
31-12-2015,31-12-2015,Cauca,19,Cauca,19450,Mercaderes,404,0,404,82.6%
31-12-2015,31-12-2015,Cauca,19,Cauca,19455,Miranda,915,0,915,56.1%
31-12-2015,31-12-2015,Cauca,19,Cauca,19473,Morales,2231,0,2231,40.6%
31-12-2015,31-12-2015,Cauca,19,Cauca,19513,Padilla,598,0,598,56.0%
31-12-2015,31-12-2015,Cauca,19,Cauca,19517,Páez,2116,0,2116,13.0%
31-12-2015,31-12-2015,Cauca,19,Cauca,19532,Patía,756,0,756,71.9%
31-12-2015,31-12-2015,Cauca,19,Cauca,19533,Piamonte,982,0,982,37.7%
31-12-2015,31-12-2015,Cauca,19,Cauca,19548,Piendamó - Tunía,178,0,178,59.8%
31-12-2015,31-12-2015,Cauca,19,Cauca,19573,Puerto Tejada,1588,0,1588,59.5%
31-12-2015,31-12-2015,Cauca,19,Cauca,19585,Puracé,409,0,409,81.9%
31-12-2015,31-12-2015,Cauca,19,Cauca,19622,Rosas,483,0,483,71.1%
31-12-2015,31-12-2015,Cauca,19,Cauca,19693,San Sebastián,344,0,344,37.0%
31-12-2015,31-12-2015,Cauca,19,Cauca,19701,Santa Rosa,387,0,387,57.0%
31-12-2015,31-12-2015,Cauca,19,Cauca,19698,Santander De Quilichao,3531,0,3531,61.3%
31-12-2015,31-12-2015,Cauca,19,Cauca,19743,Silvia,1814,0,1814,34.0%
31-12-2015,31-12-2015,Cauca,19,Cauca,19760,Sotará Paispamba,633,0,633,28.4%
31-12-2015,31-12-2015,Cauca,19,Cauca,19780,Suárez,1,0,1,46.2%
31-12-2015,31-12-2015,Cauca,19,Cauca,19785,Sucre,185,0,185,57.4%
31-12-2015,31-12-2015,Cauca,19,Cauca,19807,Timbío,800,0,800,70.2%
31-12-2015,31-12-2015,Cauca,19,Cauca,19809,Timbiquí,709,0,709,16.0%
31-12-2015,31-12-2015,Cauca,19,Cauca,19821,Toribío,1315,0,1315,11.5%
31-12-2015,31-12-2015,Cauca,19,Cauca,19824,Totoró,798,0,798,25.5%
31-12-2015,31-12-2015,Cauca,19,Cauca,19845,Villa Rica,1266,0,1266,52.0%
31-12-2015,31-12-2015,Cesar,20,Cesar,20011,Aguachica,3757,0,3757,80.0%
31-12-2015,31-12-2015,Cesar,20,Cesar,20013,Agustín Codazzi,2361,0,2361,72.2%
31-12-2015,31-12-2015,Cesar,20,Cesar,20032,Astrea,1602,0,1602,67.9%
31-12-2015,31-12-2015,Cesar,20,Cesar,20045,Becerril,653,0,653,41.7%
31-12-2015,31-12-2015,Cesar,20,Cesar,20060,Bosconia,1197,0,1197,38.1%
31-12-2015,31-12-2015,Cesar,20,Cesar,20175,Chimichagua,1836,0,1836,56.5%
31-12-2015,31-12-2015,Cesar,20,Cesar,20178,Chiriguaná,185,0,185,56.9%
31-12-2015,31-12-2015,Cesar,20,Cesar,20228,Curumaní,1524,0,1524,62.5%
31-12-2015,31-12-2015,Cesar,20,Cesar,20238,El Copey,739,0,739,77.9%
31-12-2015,31-12-2015,Cesar,20,Cesar,20250,El Paso,1374,0,1374,62.8%
31-12-2015,31-12-2015,Cesar,20,Cesar,20295,Gamarra,1116,0,1116,75.0%
31-12-2015,31-12-2015,Cesar,20,Cesar,20310,González,152,0,152,45.7%
31-12-2015,31-12-2015,Cesar,20,Cesar,20383,La Gloria,903,0,903,73.1%
31-12-2015,31-12-2015,Cesar,20,Cesar,20400,La Jagua De Ibirico,2086,0,2086,68.2%
31-12-2015,31-12-2015,Cesar,20,Cesar,20621,La Paz,677,0,677,20.7%
31-12-2015,31-12-2015,Cesar,20,Cesar,20443,Manaure Balcón Del Cesar,490,0,490,5.8%
31-12-2015,31-12-2015,Cesar,20,Cesar,20517,Pailitas,904,0,904,80.6%
31-12-2015,31-12-2015,Cesar,20,Cesar,20550,Pelaya,1252,0,1252,61.7%
31-12-2015,31-12-2015,Cesar,20,Cesar,20570,Pueblo Bello,918,0,918,46.5%
31-12-2015,31-12-2015,Cesar,20,Cesar,20614,Río De Oro,617,0,617,92.7%
31-12-2015,31-12-2015,Cesar,20,Cesar,20710,San Alberto,873,0,873,73.5%
31-12-2015,31-12-2015,Cesar,20,Cesar,20750,San Diego,1403,0,1403,84.0%
31-12-2015,31-12-2015,Cesar,20,Cesar,20770,San Martín,785,0,785,87.8%
31-12-2015,31-12-2015,Cesar,20,Cesar,20787,Tamalameque,1097,0,1097,79.2%
31-12-2015,31-12-2015,Chía,25,Cundinamarca,25175,Chía,655,0,655,81.4%
31-12-2015,31-12-2015,Chocó,27,Chocó,27006,Acandí,949,0,949,7.8%
31-12-2015,31-12-2015,Chocó,27,Chocó,27025,Alto Baudó,2584,0,2584,2.1%
31-12-2015,31-12-2015,Chocó,27,Chocó,27050,Atrato,740,0,740,61.1%
31-12-2015,31-12-2015,Chocó,27,Chocó,27073,Bagadó,2033,0,2033,23.0%
31-12-2015,31-12-2015,Chocó,27,Chocó,27075,Bahía Solano,706,0,706,65.4%
31-12-2015,31-12-2015,Chocó,27,Chocó,27077,Bajo Baudó,1781,0,1781,15.6%
31-12-2015,31-12-2015,Chocó,27,Chocó,27099,Bojayá,1283,0,1283,5.1%
31-12-2015,31-12-2015,Chocó,27,Chocó,27150,Carmen Del Darién,1441,0,1441,17.9%
31-12-2015,31-12-2015,Chocó,27,Chocó,27160,Cértegui,335,0,335,85.8%
31-12-2015,31-12-2015,Chocó,27,Chocó,27205,Condoto,1214,0,1214,50.4%
31-12-2015,31-12-2015,Chocó,27,Chocó,27135,El Cantón Del San Pablo,612,0,612,58.1%
31-12-2015,31-12-2015,Chocó,27,Chocó,27245,El Carmen De Atrato,80,0,80,39.2%
31-12-2015,31-12-2015,Chocó,27,Chocó,27250,El Litoral Del San Juan,1527,0,1527,6.7%
31-12-2015,31-12-2015,Chocó,27,Chocó,27361,Istmina,784,0,784,72.7%
31-12-2015,31-12-2015,Chocó,27,Chocó,27372,Juradó,454,0,454,43.4%
31-12-2015,31-12-2015,Chocó,27,Chocó,27413,Lloró,1422,0,1422,11.9%
31-12-2015,31-12-2015,Chocó,27,Chocó,27425,Medio Atrato,633,0,633,22.0%
31-12-2015,31-12-2015,Chocó,27,Chocó,27430,Medio Baudó,1006,0,1006,8.7%
31-12-2015,31-12-2015,Chocó,27,Chocó,27450,Medio San Juan,998,0,998,17.6%
31-12-2015,31-12-2015,Chocó,27,Chocó,27491,Nóvita,285,0,285,67.4%
31-12-2015,31-12-2015,Chocó,27,Chocó,27495,Nuquí,435,0,435,91.8%
31-12-2015,31-12-2015,Chocó,27,Chocó,27580,Río Iró,369,0,369,51.0%
31-12-2015,31-12-2015,Chocó,27,Chocó,27600,Río Quito,363,0,363,17.7%
31-12-2015,31-12-2015,Chocó,27,Chocó,27086,Belén de Bajirá,107,0,107,65.0%
31-12-2015,31-12-2015,Chocó,27,Chocó,27615,Riosucio,321,0,321,25.0%
31-12-2015,31-12-2015,Chocó,27,Chocó,27660,San José Del Palmar,552,0,552,35.3%
31-12-2015,31-12-2015,Chocó,27,Chocó,27745,Sipí,268,0,268,2.0%
31-12-2015,31-12-2015,Chocó,27,Chocó,27787,Tadó,1457,0,1457,63.3%
31-12-2015,31-12-2015,Chocó,27,Chocó,27800,Unguía,1231,0,1231,16.2%
31-12-2015,31-12-2015,Chocó,27,Chocó,27810,Unión Panamericana,496,0,496,66.7%
31-12-2015,31-12-2015,Ciénaga,47,Magdalena,47189,Ciénaga,4263,0,4263,53.7%
31-12-2015,31-12-2015,Córdoba,23,Córdoba,23068,Ayapel,1847,0,1847,51.8%
31-12-2015,31-12-2015,Córdoba,23,Córdoba,23079,Buenavista,1022,0,1022,83.0%
31-12-2015,31-12-2015,Córdoba,23,Córdoba,23090,Canalete,685,0,685,47.9%
31-12-2015,31-12-2015,Córdoba,23,Córdoba,23162,Cereté,1866,0,1866,80.8%
31-12-2015,31-12-2015,Córdoba,23,Córdoba,23168,Chimá,303,0,303,1.8%
31-12-2015,31-12-2015,Córdoba,23,Córdoba,23182,Chinú,1331,0,1331,83.1%
31-12-2015,31-12-2015,Córdoba,23,Córdoba,23189,Ciénaga De Oro,1166,0,1166,36.7%
31-12-2015,31-12-2015,Córdoba,23,Córdoba,23300,Cotorra,354,0,354,88.4%
31-12-2015,31-12-2015,Córdoba,23,Córdoba,23350,La Apartada,867,0,867,71.7%
31-12-2015,31-12-2015,Córdoba,23,Córdoba,23419,Los Córdobas,692,0,692,62.9%
31-12-2015,31-12-2015,Córdoba,23,Córdoba,23464,Momil,404,0,404,77.7%
31-12-2015,31-12-2015,Córdoba,23,Córdoba,23466,Montelíbano,2162,0,2162,50.1%
31-12-2015,31-12-2015,Córdoba,23,Córdoba,23500,Moñitos,951,0,951,79.2%
31-12-2015,31-12-2015,Córdoba,23,Córdoba,23555,Planeta Rica,2623,0,2623,59.2%
31-12-2015,31-12-2015,Córdoba,23,Córdoba,23570,Pueblo Nuevo,1399,0,1399,72.3%
31-12-2015,31-12-2015,Córdoba,23,Córdoba,23574,Puerto Escondido,646,0,646,27.3%
31-12-2015,31-12-2015,Córdoba,23,Córdoba,23580,Puerto Libertador,988,0,988,86.0%
31-12-2015,31-12-2015,Córdoba,23,Córdoba,23586,Purísima De La Concepción,480,0,480,64.8%
31-12-2015,31-12-2015,Córdoba,23,Córdoba,23670,San Andrés De Sotavento,1707,0,1707,85.1%
31-12-2015,31-12-2015,Córdoba,23,Córdoba,23672,San Antero,785,0,785,40.4%
31-12-2015,31-12-2015,Córdoba,23,Córdoba,23675,San Bernardo Del Viento,944,0,944,67.6%
31-12-2015,31-12-2015,Córdoba,23,Córdoba,23678,San Carlos,329,0,329,57.1%
31-12-2015,31-12-2015,Córdoba,23,Córdoba,23682,San José De Uré,579,0,579,35.0%
31-12-2015,31-12-2015,Córdoba,23,Córdoba,23686,San Pelayo,1405,0,1405,53.0%
31-12-2015,31-12-2015,Córdoba,23,Córdoba,23807,Tierralta,2529,0,2529,69.3%
31-12-2015,31-12-2015,Córdoba,23,Córdoba,23815,Tuchín,905,0,905,20.5%
31-12-2015,31-12-2015,Córdoba,23,Córdoba,23855,Valencia,1289,0,1289,55.2%
31-12-2015,31-12-2015,Cúcuta,54,Norte de Santander,54001,Cúcuta,6787,0,6787,51.7%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25001,Agua De Dios,336,0,336,82.9%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25019,Albán,67,0,67,31.6%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25035,Anapoima,219,0,219,25.6%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25040,Anolaima,191,0,191,44.1%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25599,Apulo,90,0,90,27.0%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25053,Arbeláez,256,0,256,48.4%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25086,Beltrán,52,0,52,11.6%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25095,Bituima,135,0,135,30.7%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25099,Bojacá,347,0,347,58.4%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25120,Cabrera,40,0,40,56.4%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25123,Cachipay,365,0,365,19.3%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25126,Cajicá,867,0,867,67.7%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25148,Caparrapí,416,0,416,22.8%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25151,Cáqueza,478,0,478,36.9%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25154,Carmen De Carupa,191,0,191,55.1%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25168,Chaguaní,52,0,52,78.4%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25178,Chipaque,238,0,238,22.0%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25181,Choachí,156,0,156,52.9%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25183,Chocontá,512,0,512,58.1%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25200,Cogua,196,0,196,53.0%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25214,Cota,92,0,92,19.6%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25224,Cucunubá,250,0,250,49.1%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25245,El Colegio,485,0,485,51.4%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25258,El Peñón,40,0,40,42.9%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25260,El Rosal,547,0,547,69.1%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25279,Fómeque,145,0,145,50.8%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25281,Fosca,215,0,215,92.0%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25288,Fúquene,50,0,50,6.5%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25293,Gachalá,239,0,239,3.7%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25295,Gachancipá,283,0,283,60.0%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25297,Gachetá,380,0,380,33.2%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25299,Gama,111,0,111,75.6%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25312,Granada,126,0,126,25.5%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25317,Guachetá,210,0,210,47.7%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25320,Guaduas,431,0,431,30.9%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25322,Guasca,306,0,306,78.0%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25324,Guataquí,1,0,1,0.0%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25326,Guatavita,129,0,129,51.2%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25328,Guayabal De Síquima,45,0,45,27.8%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25335,Guayabetal,139,0,139,36.6%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25339,Gutiérrez,117,0,117,58.3%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25368,Jerusalén,99,0,99,61.8%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25372,Junín,299,0,299,82.8%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25377,La Calera,284,0,284,40.6%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25386,La Mesa,523,0,523,53.3%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25394,La Palma,374,0,374,28.0%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25398,La Peña,233,0,233,20.9%
31-12-2015,31-12-2015,Cundinamarca,25,Cundinamarca,25402,La Vega,424,0,424,35.8%
